,fecha,hora,edad,genero,barrio,pregunta_1,pregunta_2,pregunta_3,pregunta_4,pregunta_5,pregunta_6,pregunta_7,pregunta_8,pregunta_9,pregunta_10,pregunta_11,pregunta_12,pregunta_13,barrio_completo,poblacion_por_barrio
1892,2018-09-20,02:15:00,18,Mujer,Belgrano,C,C,B,B,C,C,C,C,C,C,C,C,C,Belgrano,126267
1893,2018-09-19,23:00:00,51,Mujer,Caballito,C,C,C,C,C,C,C,C,C,C,C,C,C,Caballito,176076
1894,2018-09-19,18:08:00,17,Mujer,San cristobal,B,C,C,C,B,C,C,C,C,C,B,C,B,San cristobal,48611
1895,2018-09-19,15:41:00,24,Mujer,Belgrano,B,B,B,C,B,C,B,C,C,C,B,C,C,Belgrano,126267
1896,2018-09-19,01:03:00,28,Mujer,Almagro,C,C,C,B,C,C,C,B,B,C,A,C,C,Almagro,131699
1897,2018-09-18,21:25:00,30,Mujer,Palermo,A,B,A,A,A,A,B,A,A,A,A,A,A,Palermo,226534
1898,2018-09-18,21:10:00,30,Mujer,La paternal,B,A,A,B,C,A,B,B,B,A,A,A,C,Paternal,19717
1899,2018-09-18,18:33:00,30,Mujer,Agronomia,C,A,A,A,A,A,A,A,A,A,A,A,A,Agronomia,13912
1900,2018-09-18,13:55:00,25,Mujer,Agronomia,A,A,A,A,A,B,C,C,C,C,A,A,C,Agronomia,13912
1901,2018-09-18,11:46:00,26,Mujer,Chacarita,B,C,B,A,C,C,C,A,C,C,C,B,C,Chacarita,27761
1902,2018-09-18,09:46:00,37,Mujer,San cristobal,A,C,C,B,C,B,B,C,C,C,C,C,C,San cristobal,48611
1903,2018-09-18,07:35:00,27,Mujer,Otro,A,B,B,A,C,B,C,C,C,C,B,B,C,Parque chas,17489
1904,2018-09-18,00:36:00,25,Mujer,Otro,A,B,A,C,B,C,C,C,C,B,A,C,B,Retiro,65413
1905,2018-09-17,22:13:00,20,Mujer,Villa ortuzar,A,B,C,C,B,B,C,C,B,B,B,C,C,Villa ortuzar,21736
1906,2018-09-17,20:15:00,28,Mujer,Villa crespo,B,B,C,C,C,C,C,C,C,C,B,C,C,Villa crespo,81959
1907,2018-09-17,11:57:00,21,Hombre,Otro,C,A,B,B,B,A,B,C,C,C,C,C,C,Liniers,44132
1908,2018-09-17,06:57:00,36,Mujer,Otro,A,A,B,B,A,B,B,B,C,C,A,B,C,Villa santa rita,33325
1909,2018-09-16,23:58:00,24,Hombre,Otro,B,A,B,B,B,A,B,C,C,C,A,C,C,Versalles,13822
1910,2018-09-16,23:15:00,16,Mujer,Agronomia,A,A,B,A,A,A,C,C,B,C,A,B,B,Agronomia,13912
1911,2018-09-16,21:30:00,30,Mujer,Otro,B,B,A,B,B,B,C,B,C,B,A,A,C,Chacarita,27761
1912,2018-09-16,20:22:00,34,Mujer,Otro,A,C,A,B,C,C,A,C,C,C,C,A,C,Villa crespo,81959
1913,2018-09-16,13:23:00,17,Hombre,Otro,A,A,A,A,A,A,B,B,B,C,B,C,C,San telmo,20453
1914,2018-09-15,01:55:00,45,Mujer,Barracas,B,C,B,B,B,A,B,A,B,B,B,A,C,Barracas,89452
1915,2018-09-15,00:46:00,25,Mujer,Chacarita,C,C,B,C,B,C,C,A,B,C,B,B,C,Chacarita,27761
1916,2018-09-14,20:43:00,15,Mujer,Otro,A,A,A,B,A,A,A,B,B,B,A,B,C,Recoleta,157932
1917,2018-09-14,12:39:00,32,Mujer,Agronomia,B,B,B,B,B,B,B,B,B,B,B,B,B,Agronomia,13912
1918,2018-09-14,12:37:00,32,Mujer,Almagro,C,C,C,C,C,C,C,C,C,C,C,C,C,Almagro,131699
1919,2018-09-14,12:34:00,34,Mujer,Almagro,A,A,A,A,A,A,A,A,A,A,A,A,A,Almagro,131699
1920,2018-09-14,12:09:00,34,Mujer,Almagro,C,A,A,A,A,A,A,A,A,A,A,A,A,Almagro,131699
1921,2018-09-14,11:42:00,20,Hombre,Barracas,B,C,B,B,B,C,C,B,C,C,A,B,C,Barracas,89452
1922,2018-09-14,01:20:00,21,Mujer,Balvanera,B,B,C,B,B,B,C,C,C,A,C,C,C,Balvanera,138926
1923,2018-09-14,00:31:00,20,Mujer,La paternal,B,C,C,A,B,A,A,B,B,B,C,A,C,Paternal,19717
1924,2018-09-14,00:21:00,21,Mujer,Retiro,B,B,C,A,C,B,C,C,C,C,B,C,C,Retiro,65413
1925,2018-09-13,20:17:00,18,Hombre,Flores,C,C,C,A,C,A,C,C,C,C,C,A,A,Flores,164310
1926,2018-09-13,19:41:00,39,Mujer,La paternal,A,A,A,A,A,A,A,A,B,C,A,A,B,Paternal,19717
1927,2018-09-13,18:59:00,32,Mujer,Agronomia,B,B,A,B,B,B,B,A,B,B,B,B,B,Agronomia,13912
1928,2018-09-13,17:33:00,34,Mujer,Caballito,B,B,B,A,C,C,B,A,A,C,C,C,C,Caballito,176076
1929,2018-09-13,11:02:00,27,Mujer,San telmo,A,A,A,A,B,B,B,B,B,B,A,A,B,San telmo,20453
1930,2018-09-13,11:01:00,27,Mujer,San telmo,A,A,A,A,B,B,B,B,B,B,A,A,B,San telmo,20453
1931,2018-09-13,06:59:00,21,Mujer,Otro,B,B,C,A,A,A,C,A,A,A,A,B,B,Saavedra,50295
1932,2018-09-12,21:55:00,25,Mujer,Caballito,A,B,A,A,B,B,C,B,C,C,A,A,B,Caballito,176076
1933,2018-09-12,21:06:00,23,Mujer,Monte castro,B,C,B,B,B,B,C,B,C,B,A,B,B,Monte castro,33623
1934,2018-09-12,16:52:00,52,Mujer,Nunez,B,A,B,A,A,A,A,A,A,A,A,A,A,Nunez,51949
1935,2018-09-12,16:52:00,38,Hombre,San telmo,B,A,A,A,A,A,A,A,A,A,A,A,A,San telmo,20453
1936,2018-09-12,13:19:00,24,Mujer,Almagro,A,A,B,B,C,B,B,C,B,C,B,C,B,Almagro,131699
1937,2018-09-12,12:51:00,34,Mujer,Barracas,C,C,C,C,C,C,C,C,C,C,C,C,C,Barracas,89452
1938,2018-09-12,12:32:00,25,Mujer,Otro,A,A,A,B,A,A,A,B,C,B,C,B,C,Caballito,176076
1939,2018-09-12,12:17:00,20,Hombre,Colegiales,A,A,A,A,A,A,A,A,A,A,A,A,A,Colegiales,52551
1940,2018-09-12,12:17:00,20,Otro,Villa crespo,A,A,A,A,A,A,A,A,A,A,A,A,A,Villa crespo,81959
1941,2018-09-12,12:16:00,20,Mujer,Caballito,B,C,B,B,C,B,B,B,C,B,B,B,B,Caballito,176076
1942,2018-09-12,11:44:00,27,Hombre,Recoleta,C,C,C,C,C,C,C,C,C,C,C,C,C,Recoleta,157932
1943,2018-09-12,11:18:00,17,Mujer,Otro,B,B,B,C,C,B,C,C,B,C,C,B,C,San cristobal,48611
1944,2018-09-12,00:42:00,23,Mujer,Otro,C,C,C,B,C,B,B,C,B,C,B,B,C,Belgrano,126267
1945,2018-09-11,23:35:00,35,Mujer,Palermo,B,C,B,B,A,A,A,C,C,C,C,B,B,Palermo,226534
1946,2018-09-11,16:10:00,20,Mujer,Belgrano,A,A,B,A,C,A,A,C,C,C,C,C,B,Belgrano,126267
1947,2018-09-11,15:56:00,20,Mujer,Belgrano,B,A,B,B,C,B,A,C,C,C,C,C,B,Belgrano,126267
1948,2018-09-11,15:48:00,25,Mujer,Otro,C,C,C,B,C,B,C,B,C,C,C,C,C,Villa ortuzar,21736
1949,2018-09-11,15:31:00,34,Mujer,Otro,B,C,A,A,A,A,C,B,B,C,B,A,A,Villa real,13419
1950,2018-09-11,14:24:00,18,Otro,Balvanera,B,B,B,B,B,B,B,B,B,C,C,C,C,Balvanera,138926
1951,2018-09-11,12:10:00,0,Mujer,Otro,B,B,A,C,B,B,B,B,C,C,B,B,B,Villa soldati,46779
1952,2018-09-11,02:31:00,28,Mujer,Villa crespo,B,B,B,B,B,A,C,B,C,B,B,C,B,Villa crespo,81959
1953,2018-09-10,23:39:00,27,Mujer,Otro,B,B,B,A,A,B,A,A,A,A,A,C,A,Nunez,51949
1954,2018-09-10,23:13:00,44,Mujer,Flores,A,A,A,A,A,A,A,A,B,B,B,A,B,Flores,164310
1955,2018-09-10,19:21:00,23,Hombre,Flores,C,C,C,C,C,C,C,C,C,C,C,C,C,Flores,164310
1956,2018-09-10,16:38:00,27,Mujer,Otro,B,C,C,A,C,B,C,B,C,C,C,C,C,Villa crespo,81959
1957,2018-09-10,16:04:00,48,Mujer,San cristobal,A,B,A,B,A,B,A,B,C,C,A,A,C,San cristobal,48611
1958,2018-09-10,12:40:00,17,Mujer,Almagro,A,B,A,B,A,B,B,B,B,B,A,B,B,Almagro,131699
1959,2018-09-09,12:21:00,21,Mujer,Otro,C,A,A,B,C,B,C,B,B,C,A,C,B,San cristobal,48611
1960,2018-09-09,10:30:00,25,Mujer,Palermo,B,B,B,A,B,C,C,C,C,C,A,B,B,Palermo,226534
1961,2018-09-09,10:28:00,22,Hombre,Almagro,B,B,B,B,A,C,A,B,B,C,C,C,C,Almagro,131699
1962,2018-09-09,02:35:00,29,Mujer,Caballito,C,C,C,B,B,C,C,B,C,C,C,B,C,Caballito,176076
1963,2018-09-09,00:31:00,30,Mujer,Otro,A,A,A,A,B,B,B,A,C,C,A,B,C,Boca,45113
1964,2018-09-08,14:38:00,40,Mujer,Colegiales,B,C,C,C,C,B,C,C,C,C,C,C,C,Colegiales,52551
1965,2018-09-08,12:03:00,16,Mujer,Otro,A,A,A,B,B,C,B,C,C,A,A,B,C,Agronomia,13912
1966,2018-09-08,09:07:00,21,Mujer,Liniers,C,C,B,C,C,A,C,B,C,C,A,C,C,Liniers,44132
1967,2018-09-07,18:43:00,25,Mujer,Otro,A,A,A,A,A,A,A,B,B,B,B,A,B,Villa devoto,66521
1968,2018-09-07,18:18:00,33,Mujer,Otro,A,C,C,B,B,A,C,B,B,B,B,C,C,Almagro,131699
1969,2018-09-07,10:17:00,24,Mujer,Otro,C,C,C,C,C,C,C,B,C,C,C,B,C,Villa gral. mitre,34713
1970,2018-09-07,08:07:00,30,Mujer,Otro,A,C,B,A,B,B,C,B,B,C,A,A,A,Saavedra,50295
1971,2018-09-07,00:47:00,41,Mujer,Nunez,A,C,A,A,A,A,B,B,C,C,A,B,C,Nunez,51949
1972,2018-09-07,00:32:00,15,Mujer,Retiro,B,B,A,B,C,A,A,B,B,C,A,A,C,Retiro,65413
1973,2018-09-07,00:27:00,34,Mujer,Otro,B,A,A,B,C,B,B,B,A,B,B,C,C,Villa gral. mitre,34713
1974,2018-09-06,21:22:00,29,Mujer,Coghlan,C,C,C,C,C,C,C,C,C,C,C,C,C,Coghlan,18604
1975,2018-09-06,14:32:00,32,Mujer,Otro,A,C,B,B,B,B,C,C,C,C,A,A,A,Floresta,37575
1976,2018-09-06,01:32:00,23,Mujer,Villa soldati,A,B,A,C,C,B,B,C,B,C,A,B,C,Villa soldati,46779
1977,2018-09-05,23:27:00,23,Mujer,Otro,A,A,A,A,A,A,B,A,B,A,A,A,C,Villa devoto,66521
1978,2018-09-05,21:12:00,17,Mujer,Caballito,A,A,A,A,A,A,A,A,A,A,A,A,A,Caballito,176076
1979,2018-09-05,19:39:00,31,Mujer,Belgrano,B,B,C,A,C,A,C,B,C,C,B,A,A,Belgrano,126267
1980,2018-09-05,19:29:00,17,Mujer,Otro,C,C,C,B,C,C,C,A,C,C,C,B,C,San telmo,20453
1981,2018-09-05,18:38:00,16,Hombre,Mataderos,A,A,A,A,A,A,B,A,A,C,B,C,B,Mataderos,64436
1982,2018-09-05,18:37:00,16,Mujer,Otro,C,A,C,B,C,C,C,C,C,B,B,B,A,Caballito,176076
1983,2018-09-05,17:50:00,14,Mujer,Barracas,B,B,C,C,C,C,C,C,C,C,B,C,C,Barracas,89452
1984,2018-09-05,17:23:00,25,Mujer,Parque patricios,A,A,A,B,A,A,B,B,B,B,A,A,A,Parque patricios,40985
1985,2018-09-05,15:52:00,21,Mujer,San telmo,B,C,B,A,A,A,B,B,A,B,C,C,B,San telmo,20453
1986,2018-09-05,15:52:00,16,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,A,C,C,Villa real,13419
1987,2018-09-05,15:18:00,43,Mujer,Almagro,B,C,B,A,B,C,C,B,B,A,B,A,C,Almagro,131699
1988,2018-09-05,13:43:00,28,Mujer,Flores,A,C,C,B,A,C,B,C,C,C,B,C,C,Flores,164310
1989,2018-09-05,11:06:00,29,Mujer,Otro,B,C,A,B,A,B,C,C,B,C,A,B,C,Villa santa rita,33325
1990,2018-09-05,09:30:00,17,Hombre,Agronomia,B,A,B,B,B,A,B,B,B,C,B,C,C,Agronomia,13912
1991,2018-09-05,09:23:00,17,Hombre,Otro,B,B,B,B,C,A,B,B,C,C,A,B,C,Saavedra,50295
1992,2018-09-04,23:28:00,23,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa santa rita,33325
1993,2018-09-04,19:45:00,22,Mujer,Otro,A,B,A,A,A,A,C,B,B,C,B,C,C,Villa gral. mitre,34713
1994,2018-09-03,22:53:00,32,Mujer,Otro,B,B,B,A,B,C,C,B,B,C,A,B,C,Villa ortuzar,21736
1995,2018-09-03,21:00:00,27,Mujer,Agronomia,B,C,A,B,C,B,C,B,C,C,B,A,C,Agronomia,13912
1996,2018-09-03,20:30:00,33,Mujer,Caballito,B,B,A,A,B,A,C,B,B,B,C,B,B,Caballito,176076
1997,2018-09-03,10:35:00,32,Hombre,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Villa pueyrredon,39654
1998,2018-09-03,10:01:00,21,Mujer,Villa luro,A,B,A,A,A,A,B,B,A,A,B,B,C,Villa luro,32502
1999,2018-09-03,07:58:00,29,Mujer,Belgrano,B,C,A,A,B,B,C,B,B,A,A,A,B,Belgrano,126267
2000,2018-09-02,20:42:00,25,Mujer,Recoleta,A,A,B,B,B,B,B,B,C,C,A,C,C,Recoleta,157932
2001,2018-09-02,13:33:00,37,Mujer,Otro,B,C,B,B,B,B,B,B,C,C,A,C,C,Belgrano,126267
2002,2018-09-01,21:16:00,29,Mujer,Villa devoto,A,A,B,B,C,C,B,A,A,C,C,C,C,Villa devoto,66521
2003,2018-09-01,11:22:00,20,Mujer,Palermo,A,B,C,B,C,A,B,B,B,C,B,A,B,Palermo,226534
2004,2018-09-01,00:51:00,19,Mujer,Otro,A,C,B,A,A,A,A,B,C,B,A,A,C,Retiro,65413
2005,2018-08-31,23:56:00,41,Mujer,Nunez,A,C,B,A,B,A,B,B,C,C,A,B,C,Nunez,51949
2006,2018-08-31,21:02:00,31,Mujer,Caballito,C,A,C,A,B,C,C,B,B,C,A,C,C,Caballito,176076
2007,2018-08-31,19:13:00,32,Mujer,Barracas,B,C,C,B,C,C,B,C,C,C,B,A,C,Barracas,89452
2008,2018-08-31,14:20:00,36,Mujer,Almagro,C,C,C,C,C,B,C,C,C,C,C,C,B,Almagro,131699
2009,2018-08-31,13:34:00,42,Hombre,Agronomia,B,C,B,A,A,A,C,B,B,B,B,B,B,Agronomia,13912
2010,2018-08-31,13:10:00,37,Mujer,Belgrano,B,C,B,C,C,C,C,C,C,C,B,C,C,Belgrano,126267
2011,2018-08-31,10:08:00,20,Mujer,Constitucion,C,C,C,A,C,C,C,C,C,B,B,C,C,Constitucion,44107
2012,2018-08-31,01:33:00,17,Mujer,Villa general mitre,C,B,B,C,A,B,B,C,C,C,B,B,C,Villa gral. mitre,34713
2013,2018-08-31,01:27:00,20,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Parque chacabuco,56281
2014,2018-08-30,17:17:00,0,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,C,C,Boca,45113
2015,2018-08-30,14:27:00,28,Mujer,Otro,A,A,A,C,B,B,B,B,C,C,B,A,C,Agronomia,13912
2016,2018-08-30,14:20:00,28,Mujer,Otro,A,A,A,B,B,B,C,C,C,C,C,B,C,Versalles,13822
2017,2018-08-30,13:44:00,34,Mujer,Caballito,B,C,C,C,C,C,C,C,C,C,C,C,C,Caballito,176076
2018,2018-08-30,13:29:00,29,Mujer,Otro,C,C,C,B,C,C,C,C,C,C,C,C,C,Boedo,47306
2019,2018-08-30,13:23:00,28,Mujer,Otro,A,A,A,A,A,A,B,B,A,B,B,A,C,San nicolas,29273
2020,2018-08-30,13:20:00,29,Mujer,Almagro,A,A,A,A,A,A,A,B,A,A,A,A,C,Almagro,131699
2021,2018-08-30,11:23:00,28,Mujer,Otro,A,A,A,B,B,B,B,C,C,C,C,B,C,Colegiales,52551
2022,2018-08-30,11:17:00,28,Mujer,Otro,B,C,C,C,C,C,C,C,C,C,C,B,C,Recoleta,157932
2023,2018-08-30,10:49:00,19,Mujer,Colegiales,C,C,A,C,C,A,C,A,A,C,A,A,A,Colegiales,52551
2024,2018-08-30,10:04:00,20,Mujer,Villa urquiza,A,B,A,B,B,B,C,C,B,A,C,C,C,Villa urquiza,91563
2025,2018-08-30,02:05:00,17,Mujer,Balvanera,C,C,B,A,A,A,B,B,B,C,A,C,B,Balvanera,138926
2026,2018-08-30,02:03:00,17,Mujer,Almagro,C,C,B,A,A,A,C,B,B,C,A,C,B,Almagro,131699
2027,2018-08-29,14:08:00,26,Hombre,Palermo,A,B,A,B,B,B,B,C,C,C,C,C,C,Palermo,226534
2028,2018-08-29,12:59:00,30,Mujer,Montserrat,B,A,A,B,A,A,C,C,B,C,B,A,B,Monserrat,39914
2029,2018-08-29,08:50:00,14,Mujer,Almagro,A,A,A,A,A,B,B,A,B,A,A,A,A,Almagro,131699
2030,2018-08-29,07:07:00,20,Mujer,Villa crespo,A,A,A,B,A,A,A,B,B,C,A,A,B,Villa crespo,81959
2031,2018-08-28,23:40:00,49,Mujer,Palermo,C,C,C,B,C,B,B,B,B,C,B,C,C,Palermo,226534
2032,2018-08-28,21:55:00,21,Hombre,Recoleta,C,C,C,A,C,C,C,B,C,B,C,C,C,Recoleta,157932
2033,2018-08-28,21:41:00,23,Mujer,Otro,A,B,A,A,A,A,B,C,B,A,A,B,C,Mataderos,64436
2034,2018-08-28,20:16:00,19,Mujer,Otro,A,B,B,B,B,A,A,C,C,B,A,C,C,Villa luro,32502
2035,2018-08-28,20:08:00,32,Mujer,Villa real,C,C,B,C,B,B,C,C,B,C,B,C,C,Villa real,13419
2036,2018-08-28,18:24:00,23,Mujer,Almagro,A,B,B,A,B,B,C,A,A,A,A,A,A,Almagro,131699
2037,2018-08-28,13:21:00,33,Hombre,Otro,B,B,B,B,C,C,C,B,C,C,B,A,C,Caballito,176076
2038,2018-08-28,13:17:00,25,Mujer,Otro,C,C,C,B,C,B,C,B,C,C,C,C,C,Belgrano,126267
2039,2018-08-28,11:01:00,42,Mujer,Agronomia,A,A,A,A,B,A,A,A,A,A,C,A,A,Agronomia,13912
2040,2018-08-28,02:00:00,23,Mujer,Otro,A,B,B,B,B,B,C,C,C,C,B,A,C,Parque patricios,40985
2041,2018-08-27,23:42:00,16,Mujer,Recoleta,A,B,B,A,A,A,B,C,C,C,A,B,C,Recoleta,157932
2042,2018-08-27,22:51:00,24,Mujer,Barracas,C,B,B,A,B,A,B,A,A,C,B,B,A,Barracas,89452
2043,2018-08-27,12:45:00,21,Mujer,Otro,B,C,C,C,B,C,C,B,C,C,B,C,B,Nueva pompeya,42695
2044,2018-08-27,09:30:00,22,Mujer,Palermo,B,C,B,B,B,B,B,B,B,B,B,B,C,Palermo,226534
2045,2018-08-27,07:15:00,27,Mujer,Otro,C,B,C,C,C,B,C,C,C,C,C,C,B,Villa real,13419
2046,2018-08-27,07:13:00,27,Hombre,Otro,A,B,B,B,B,B,C,C,B,C,C,B,C,Retiro,65413
2047,2018-08-27,07:10:00,23,Mujer,Otro,A,A,A,B,A,A,A,C,B,A,A,A,A,Versalles,13822
2048,2018-08-26,21:40:00,26,Hombre,Almagro,C,C,C,C,C,C,C,C,C,C,C,C,C,Almagro,131699
2049,2018-08-26,14:27:00,28,Mujer,Belgrano,C,C,C,B,B,A,B,A,B,C,B,C,B,Belgrano,126267
2050,2018-08-26,04:55:00,34,Mujer,Villa lugano,A,A,A,A,A,A,A,A,A,A,A,A,A,Villa lugano,126374
2051,2018-08-26,00:45:00,26,Mujer,Otro,A,C,B,B,A,B,B,C,C,B,A,B,C,Villa luro,32502
2052,2018-08-25,16:33:00,26,Mujer,Otro,B,C,C,C,C,C,C,B,C,C,C,C,C,Boedo,47306
2053,2018-08-25,13:36:00,49,Mujer,Almagro,B,C,B,A,A,A,B,C,C,A,B,C,A,Almagro,131699
2054,2018-08-24,18:31:00,24,Mujer,Otro,B,C,B,B,B,A,C,C,B,C,C,A,C,San nicolas,29273
2055,2018-08-24,18:30:00,27,Mujer,Otro,C,C,B,B,B,C,C,B,B,B,B,B,C,Saavedra,50295
2056,2018-08-24,15:36:00,21,Mujer,La boca,A,B,A,A,B,B,A,B,B,B,A,B,A,Boca,45113
2057,2018-08-24,13:52:00,33,Mujer,San nicolas,B,C,C,C,C,B,C,C,C,C,C,C,C,San nicolas,29273
2058,2018-08-24,08:39:00,30,Mujer,Otro,A,A,A,B,A,B,B,A,B,C,B,B,C,Floresta,37575
2059,2018-08-24,07:37:00,25,Mujer,Flores,B,B,A,A,B,B,A,A,A,C,A,C,C,Flores,164310
2060,2018-08-24,06:26:00,36,Mujer,Otro,B,B,A,B,B,A,B,B,B,C,C,B,C,Villa pueyrredon,39654
2061,2018-08-24,01:07:00,19,Mujer,Otro,B,A,A,A,A,B,B,B,B,B,B,A,C,Nueva pompeya,42695
2062,2018-08-23,13:48:00,15,Mujer,Palermo,C,C,B,C,B,C,B,B,C,B,A,B,A,Palermo,226534
2063,2018-08-23,11:29:00,18,Mujer,Almagro,A,A,B,B,B,B,A,B,B,B,A,A,B,Almagro,131699
2064,2018-08-23,03:51:00,39,Mujer,Villa crespo,A,A,A,A,A,A,A,B,B,B,A,A,B,Villa crespo,81959
2065,2018-08-23,01:32:00,18,Mujer,Versalles,A,A,C,B,C,C,C,C,C,B,A,A,C,Versalles,13822
2066,2018-08-23,01:31:00,18,Mujer,Versalles,A,A,C,B,C,C,C,C,C,B,A,A,C,Versalles,13822
2067,2018-08-23,00:13:00,24,Mujer,Otro,B,C,A,B,B,B,B,B,B,C,C,A,B,Villa crespo,81959
2068,2018-08-22,14:44:00,15,Mujer,Otro,B,C,A,A,B,B,C,B,C,C,C,C,C,San nicolas,29273
2069,2018-08-22,14:18:00,15,Mujer,Belgrano,A,B,B,B,B,A,A,A,A,A,A,A,B,Belgrano,126267
2070,2018-08-22,14:05:00,16,Mujer,Almagro,C,C,A,A,A,A,A,A,A,A,A,A,A,Almagro,131699
2071,2018-08-22,10:42:00,0,Mujer,Otro,A,B,A,A,A,A,B,C,C,B,A,B,C,Villa real,13419
2072,2018-08-22,00:51:00,18,Mujer,Otro,A,A,A,B,B,B,A,C,C,B,B,A,B,Chacarita,27761
2073,2018-08-22,00:46:00,20,Mujer,Belgrano,A,A,A,A,A,A,A,A,A,A,A,A,A,Belgrano,126267
2074,2018-08-21,22:45:00,33,Hombre,Otro,B,B,B,C,B,C,C,C,C,C,C,B,C,Nueva pompeya,42695
2075,2018-08-21,22:42:00,22,Mujer,Otro,C,C,C,B,C,C,A,C,C,C,C,C,C,Parque patricios,40985
2076,2018-08-21,20:02:00,20,Mujer,Almagro,A,C,A,B,B,A,C,C,C,A,A,A,A,Almagro,131699
2077,2018-08-21,18:06:00,34,Mujer,Otro,B,A,B,C,B,C,C,C,C,C,C,A,C,Parque patricios,40985
2078,2018-08-21,17:50:00,18,Mujer,Otro,A,C,B,B,C,B,C,B,C,C,C,C,C,Constitucion,44107
2079,2018-08-21,17:32:00,15,Mujer,Otro,B,C,A,B,B,B,B,B,C,C,A,B,B,Villa gral. mitre,34713
2080,2018-08-21,17:04:00,23,Mujer,Otro,B,B,B,C,A,A,B,B,C,C,C,A,A,Monte castro,33623
2081,2018-08-21,15:15:00,19,Mujer,Otro,A,B,B,C,B,B,C,C,C,C,B,B,C,Velez sarsfield,35081
2082,2018-08-21,15:05:00,16,Mujer,Otro,C,A,B,A,C,A,B,A,A,B,B,A,B,Floresta,37575
2083,2018-08-21,15:01:00,15,Mujer,Otro,C,C,C,C,C,C,C,C,C,C,C,C,C,Mataderos,64436
2084,2018-08-21,14:52:00,24,Mujer,Belgrano,B,C,B,C,C,C,C,C,C,C,C,C,C,Belgrano,126267
2085,2018-08-21,02:20:00,21,Mujer,Otro,B,B,B,A,B,C,C,B,B,C,B,C,C,Villa luro,32502
2086,2018-08-20,20:46:00,17,Mujer,Caballito,A,B,A,A,B,B,A,A,B,B,A,A,B,Caballito,176076
2087,2018-08-20,17:41:00,26,Mujer,Otro,A,C,B,A,A,A,C,B,C,C,A,A,B,Villa riachuelo,14084
2088,2018-08-20,12:08:00,23,Mujer,Chacarita,A,A,A,A,A,A,A,A,A,A,A,A,A,Chacarita,27761
2089,2018-08-20,10:23:00,30,Mujer,Constitucion,C,C,C,A,C,C,C,C,C,B,B,C,C,Constitucion,44107
2090,2018-08-20,01:28:00,22,Mujer,Floresta,A,B,B,B,B,A,C,C,C,C,B,A,B,Floresta,37575
2091,2018-08-19,22:09:00,19,Mujer,Otro,A,A,A,B,B,B,C,B,C,C,A,A,B,Villa devoto,66521
2092,2018-08-19,22:06:00,23,Hombre,Otro,B,B,B,C,C,C,C,B,C,C,B,B,C,Floresta,37575
2093,2018-08-19,20:07:00,38,Mujer,Parque patricios,A,A,B,A,A,B,C,B,B,B,A,B,C,Parque patricios,40985
2094,2018-08-19,18:17:00,40,Mujer,Otro,A,B,B,A,A,A,B,B,B,C,A,C,C,Villa real,13419
2095,2018-08-19,10:26:00,25,Mujer,Flores,B,C,B,C,C,C,C,C,C,B,B,B,C,Flores,164310
2096,2018-08-19,06:14:00,20,Mujer,Otro,A,B,A,A,B,A,A,A,B,C,B,B,C,Liniers,44132
2097,2018-08-19,06:08:00,23,Hombre,Otro,B,B,C,C,A,C,B,B,C,C,B,B,C,Villa ortuzar,21736
2098,2018-08-19,02:27:00,19,Mujer,Balvanera,B,C,C,C,C,C,C,C,C,C,B,B,C,Balvanera,138926
2099,2018-08-18,15:22:00,26,Mujer,Colegiales,B,C,A,A,A,B,B,B,C,B,A,A,C,Colegiales,52551
2100,2018-08-18,13:47:00,32,Mujer,Chacarita,B,C,B,C,B,B,C,C,C,C,C,C,C,Chacarita,27761
2101,2018-08-17,21:32:00,34,Hombre,Otro,B,B,B,B,B,B,C,B,C,C,C,C,C,Flores,164310
2102,2018-08-17,20:48:00,30,Mujer,Agronomia,A,A,B,B,A,B,A,A,A,B,A,A,A,Agronomia,13912
2103,2018-08-17,19:20:00,27,Hombre,Agronomia,A,B,A,A,B,A,C,C,C,B,A,A,C,Agronomia,13912
2104,2018-08-17,19:15:00,29,Mujer,Agronomia,C,C,C,B,C,C,C,B,C,A,B,C,C,Agronomia,13912
2105,2018-08-17,13:40:00,16,Mujer,Otro,A,A,C,B,A,A,A,B,B,C,B,B,C,Nunez,51949
2106,2018-08-17,04:13:00,30,Mujer,Palermo,A,C,B,B,A,A,C,C,C,C,A,C,C,Palermo,226534
2107,2018-08-17,02:53:00,41,Mujer,Boedo,A,B,C,B,C,B,C,B,A,C,A,C,B,Boedo,47306
2108,2018-08-16,17:23:00,15,Mujer,Barracas,A,A,A,A,B,A,A,C,A,B,A,A,C,Barracas,89452
2109,2018-08-15,23:53:00,17,Mujer,Otro,C,B,A,B,C,C,C,C,B,C,C,C,C,Saavedra,50295
2110,2018-08-15,22:22:00,16,Mujer,Otro,A,A,A,A,B,A,C,C,B,B,A,A,A,San telmo,20453
2111,2018-08-15,20:05:00,28,Mujer,Otro,B,A,A,B,B,A,B,A,C,C,C,A,C,Caballito,176076
